,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
202,Sanjay Subrahmanyan - Neekeppudu Daya-3,0.040585492,0.264176058,2682.967683,2022.870927,4458.564706,0.178249867,-384.969969,79.46512369,-8.96724392,12.33922698,-5.909171442,4.603226046,-13.19903637,-17.61645392,-6.428753117,-11.46114925,0.731088823,-4.025461659,-16.9109062,0.64705542,-7.802220846,1.921829546,-15.3956098,-4.143771982,-10.40084607,-5.069546769,abhogi
203,Sanjay Subrahmanyan - Neekeppudu Daya-4,0.042411011,0.26258157,2368.452105,2123.673064,4239.899362,0.140809428,-349.964043,86.7554898,-20.61059085,8.271027913,-13.07334054,2.212955856,-10.03880573,-22.49451403,-7.293649238,-13.1731526,1.810381625,-6.002043186,-19.35559307,2.527282025,-8.654313344,-0.947881798,-17.88137613,-4.69597611,-7.740720184,-5.081979316,abhogi
204,Sanjay Subrahmanyan - Neekeppudu Daya-5,0.046158984,0.278708435,2616.359894,2200.598833,4662.50514,0.159258296,-333.4832209,82.60757764,-8.953935299,8.743430346,-6.221670545,-2.18344477,-19.72970551,-23.19319822,-6.303554909,-12.59724316,4.612504725,-5.75554793,-20.11524297,5.020018205,-4.689192433,-5.318158293,-15.59607098,-2.344530072,-9.933137958,-6.206220803,abhogi
205,Sanjay Subrahmanyan - Neekeppudu Daya-6,0.099850126,0.32018793,2015.323045,2142.095954,4181.483048,0.090800282,-191.6210923,94.34327909,-19.74891936,-3.559309292,-21.4560075,-0.951589646,-33.82779598,-29.07844676,-10.96921957,-9.015575389,8.911799385,-10.30380464,-14.68192334,0.729594392,-7.291277541,-5.76659224,-22.45369998,-4.363999687,-7.978126187,-8.592035302,abhogi
206,Sanjay Subrahmanyan - Neekeppudu Daya-7,0.07412827,0.249480857,2178.64382,2341.826139,4540.514211,0.087673695,-262.401283,74.70585189,-6.342483136,-2.657034194,-10.31216376,0.643212639,-30.74117753,-25.06445137,-14.62721685,-9.643518925,5.574174389,-10.29943459,-18.19450586,-3.741106,-4.3451865,-8.580523495,-21.71732872,-6.157628426,-11.03016952,-5.198874144,abhogi
207,Sanjay Subrahmanyan - Neekeppudu Daya-8,0.080772787,0.257214273,2131.767874,2069.582764,3988.34255,0.104165281,-250.688861,82.27067928,-19.16477562,-0.730264179,-18.97285711,-1.596734383,-19.25764446,-25.58485179,-12.36732859,-11.71039569,1.952497668,-5.949000346,-19.53450396,0.016608849,-8.1555965,-6.70129035,-17.53990145,-5.382267076,-12.37902938,-3.743181437,abhogi
208,Sanjay Subrahmanyan - Neekeppudu Daya-9,0.155045837,0.221214748,2367.360913,2266.953094,4673.180075,0.11348533,-192.5001765,50.72982956,-38.64291282,-22.66405531,-32.92411302,-4.063930153,-20.18568582,-23.71424869,-9.911470496,-4.007182099,4.542030166,-7.346653215,-20.10216172,-3.923318537,-10.29141127,-10.43016574,-16.12855122,-3.347518861,9.194999443,22.6662821,abhogi
209,Sanjay Subrahmanyan - Neekeppudu Daya-10,0.092590094,0.244788108,2131.039422,2278.406577,4455.456392,0.090985844,-202.8450967,79.79003964,-21.46496752,-5.981430145,-22.54265757,-4.226748127,-25.28441139,-25.14780431,-10.71424377,-12.43638939,3.233118644,-5.84294164,-21.26555017,2.878074591,-5.93806071,-9.4579477,-14.66730006,-7.426604254,-6.791264124,7.095255318,abhogi
210,Nisha P Rajagopal - Nannu Brova-1,0.119971707,0.227954964,2393.593531,2067.405868,4125.358388,0.13853053,-264.859735,30.59163251,-58.50236756,-6.297226482,-18.03470053,-31.53551399,-7.993413319,-29.51112407,-12.12668088,8.857926018,-28.63604027,-8.801186243,-17.32230369,1.904396065,2.689172315,-0.981713968,8.551799292,14.29072569,-4.358791009,8.905745039,abhogi
211,Nisha P Rajagopal - Nannu Brova-2,0.083893284,0.215114473,1956.909432,1895.221745,3574.203387,0.085962821,-278.0336517,59.08164777,-49.44316811,8.079577763,-19.36698174,-35.23188355,-9.268691067,-31.25911213,-15.75692614,13.103034,-21.17126886,-2.476193067,-19.0317945,-2.081746518,6.910963942,-17.22328436,-9.288059581,3.065065908,-15.75017535,-5.282069741,abhogi
212,Nisha P Rajagopal - Nannu Brova-3,0.087545477,0.221127356,1785.326325,1829.706411,3297.288395,0.076157136,-249.228756,85.97085452,-44.39844492,5.639616532,-21.36349233,-31.80754272,-11.22872532,-30.28640168,-13.75308564,8.796356252,-21.2720588,-0.583016016,-24.8350571,-0.200432812,1.622312506,-21.17812382,-8.692056478,-0.066635262,-12.42196733,3.698639616,abhogi
213,Nisha P Rajagopal - Nannu Brova-4,0.099664032,0.263850047,2228.189412,2014.850563,4031.85062,0.112461905,-198.708886,66.77768498,-62.32972788,-0.495961306,-29.33280875,-36.27762834,-8.764395621,-37.63963567,-7.026938491,14.73650062,-26.76269284,-0.324496895,-25.45602838,5.343853666,-3.926570938,-18.56596265,-3.254278779,-2.130041296,-13.42810755,1.863244591,abhogi
214,Nisha P Rajagopal - Nannu Brova-5,0.109056883,0.237165096,2359.178846,1974.449075,4070.667052,0.136964402,-234.4725556,29.98689325,-82.05327183,-13.91279318,-29.7593065,-30.36982362,-7.820553592,-31.25018343,-13.23040435,12.63416477,-35.91986643,-3.100034394,-21.84274758,0.629233593,-3.349042218,-2.668110011,15.7543033,18.45761922,14.80151424,20.25022388,abhogi
215,Nisha P Rajagopal - Nannu Brova-6,0.084837466,0.234048788,2257.264148,1956.045532,3923.517942,0.126495078,-266.3441281,40.61633795,-73.28763448,-5.879319728,-28.26781,-36.68399985,-6.961333512,-34.51672656,-16.7673581,12.11163284,-30.97109289,-5.900792084,-18.51681071,-3.844913001,-5.660001602,-9.411891318,4.423175837,17.70377787,3.489668927,13.47939006,abhogi
216,Nisha P Rajagopal - Nannu Brova-7,0.087641999,0.204234347,2105.272277,1803.727297,3540.745256,0.126079359,-359.678319,46.01473946,-21.74119779,-14.20022202,-15.82492784,-11.97973059,-5.422029654,-15.93417301,-10.32332035,-10.05210095,-18.8786679,-2.803975217,0.869925507,9.529531753,18.68299218,12.37622405,7.785071877,0.803761227,-6.994781409,3.462667764,abhogi
217,Nisha P Rajagopal - Nannu Brova-8,0.102331698,0.173953244,1099.66644,1080.983026,1742.45613,0.071073644,-365.690091,70.52939887,8.157359449,-18.86377905,-24.42811052,-10.05341146,-15.58510297,-12.35250681,-10.1289929,-20.28274293,-18.3753275,-14.34549491,-6.998012414,10.955348,24.17453129,27.58094996,18.56473574,5.443073562,-0.741521022,-0.994042399,abhogi
218,Nisha P Rajagopal - Nannu Brova-9,0.047023404,0.242803274,3025.122886,1799.273062,4611.088784,0.23876613,-415.8661361,43.86327188,0.165876896,-0.755403457,-10.23286621,-5.423916555,-6.520752314,-6.456166178,-6.842316434,-6.440235342,-8.328511097,-7.014229695,-6.27028409,-3.965415866,-0.326065015,-3.514922297,-5.613570245,-2.664126106,2.046936745,7.225421655,abhogi
219,Nisha P Rajagopal - Nannu Brova-10,0.094278529,0.246333826,2150.145964,2078.247573,3994.300847,0.103516759,-237.9926545,72.82357946,-35.9989272,13.24006685,-28.50959872,-44.67499805,-6.101556426,-40.62684968,-20.30427655,4.057635347,-31.723503,6.094854167,-29.70576003,-4.2729317,-1.885107197,-17.44119428,-4.128973951,-2.5164484,-16.20217968,4.834922289,abhogi
220,Aruna Sairam - Sabha Pathiku-1,0.056721963,0.301234443,2895.408926,2219.850271,5034.402891,0.194801165,-354.3615451,44.61307974,-31.97450749,2.669736794,-19.09597358,-21.02392009,3.553422315,-27.98599798,-4.816545366,6.459222227,-19.27437003,-6.552341374,-16.748311,-4.517868161,-13.0014129,-10.84066495,-6.801790085,-2.752667073,-5.713035053,-1.106669016,abhogi
221,Aruna Sairam - Sabha Pathiku-2,0.059262384,0.264792628,2639.734179,2320.493192,4711.721509,0.137879741,-279.676489,60.21144554,-32.42748879,4.400489958,-21.54696987,-28.30634074,-0.68127402,-37.11572983,-6.846844002,8.766175826,-20.02915738,-9.098012084,-19.37504612,-3.011136974,-18.49604023,-12.78457635,-9.546042611,-5.418653922,-8.944729472,-2.332262932,abhogi
222,Aruna Sairam - Sabha Pathiku-3,0.074597873,0.227537352,2201.169476,2209.443485,4158.69152,0.09605044,-270.6684846,60.83314519,-35.52482931,-1.199542725,-27.63708271,-28.8659059,-1.155968305,-39.55198902,-7.807143339,7.423555635,-20.59961839,-8.544866493,-22.53139978,-3.634335125,-20.33392623,-13.49175167,-10.48007678,-8.163091368,-12.56077932,-7.638954128,abhogi
223,Aruna Sairam - Sabha Pathiku-4,0.082365647,0.229174055,2347.200476,2197.937594,4397.756741,0.117602841,-286.4819852,49.74281721,-35.48085564,-3.511744744,-28.47395679,-22.6857092,-2.46730512,-31.21906739,-7.043913946,5.591994874,-20.63781934,-12.74813848,-17.35001865,-3.788559179,-14.79519577,-11.97881687,-14.91747491,-1.54161819,0.547894441,8.49921724,abhogi
224,Aruna Sairam - Sabha Pathiku-5,0.076502025,0.245927884,2022.120452,2252.756893,3953.117763,0.073928502,-242.5908742,84.66694617,-24.28039652,3.244060194,-21.24483466,-28.74061528,-2.566835789,-41.91671849,-13.82740418,2.617108971,-20.28237725,-7.527200781,-21.37010807,-2.9304394,-10.43330316,-16.06543252,-9.90004967,2.213598471,-6.070723459,0.928189659,abhogi
225,Aruna Sairam - Sabha Pathiku-6,0.024813414,0.206502439,2288.481262,1664.106014,3642.294642,0.162209148,-500.6108536,41.16783022,8.796840716,11.89899515,-25.13816574,-18.45145388,-1.787014785,-12.27134451,-15.87129453,-6.242574446,-18.52531257,-9.190203642,-6.23683958,-15.32910249,-6.215288778,1.018954801,4.90341963,12.87988566,7.970181818,-0.609648021,abhogi
226,Aruna Sairam - Sabha Pathiku-7,0.020954343,0.21892098,3611.384323,1741.319929,5227.285058,0.272561088,-493.29289,7.72863,-15.26596747,26.54383885,-20.90445165,-17.22405503,-1.986759634,-12.89008275,-16.18788346,-1.365028132,-17.68538878,-3.366439391,6.304891505,-4.918643418,5.255383036,6.176077708,1.720157226,6.673358474,2.397061403,-2.149614556,abhogi
227,Aruna Sairam - Sabha Pathiku-8,0.023516005,0.216698866,3414.468634,1618.984174,4915.836941,0.252578972,-469.3312315,14.3709307,-1.415022623,23.6659158,-36.52901572,-7.974500635,-2.517282868,-13.35850935,-15.16932918,-1.713336748,-20.46986861,-4.628237609,1.176026059,-15.10087182,3.228845359,1.532901144,0.689742772,6.932611783,-1.570801238,0.168670105,abhogi
228,Aruna Sairam - Sabha Pathiku-9,0.045963388,0.212599595,2298.054264,1631.137,3596.594919,0.141892566,-404.5546776,57.51281637,-6.463896636,1.422131333,-16.79501263,-11.61066688,6.924095745,-22.2962341,-7.468202621,8.769103247,-11.35052498,-2.747253811,-9.57718624,-8.613588881,-9.490692235,-5.896701061,-10.76424553,-3.76692436,-6.637282791,-3.651786402,abhogi
229,Aruna Sairam - Sabha Pathiku-10,0.087156333,0.23453558,1795.281504,1960.755232,3385.929526,0.073434552,-262.0219416,83.61171547,-26.64887534,8.594367972,-30.64241921,-39.45796743,-9.480611677,-30.30199147,-11.13118342,-5.026172172,-21.76261097,-1.202513557,-18.34989746,-5.810760171,-24.7658707,-12.7068544,-10.61176004,-7.737234434,-6.584397522,-2.710096648,abhogi
230,Sanjay Subrahmanyan - Manasunilpa-1,0.016019356,0.297257038,4330.833537,2303.326224,6680.851268,0.387533938,-521.5666002,37.16723016,-4.811584299,8.519842947,-8.719367375,0.153405374,-10.98651913,-14.63791082,-2.238954053,-7.538084189,-4.688753791,5.231888053,-13.16011566,-4.14205937,-1.123421418,-0.515442143,-8.445072248,-1.936801479,-4.36734304,-2.492860661,abhogi
231,Sanjay Subrahmanyan - Manasunilpa-2,0.034454562,0.293998062,2983.880828,1992.872989,4981.686543,0.229068532,-369.3053689,85.35917081,-18.44248323,13.22509045,-17.15436311,3.931171996,-12.88460512,-27.50411249,-2.489337863,-9.410076355,-5.524746944,9.660254946,-13.19275643,-3.807396227,0.967660184,-0.028980053,-12.23362915,-3.386431941,-7.778493114,-1.268729689,abhogi
232,Sanjay Subrahmanyan - Manasunilpa-3,0.025179278,0.24670556,4160.862308,2076.450636,6116.62968,0.319529436,-437.5356574,48.03427925,-8.504372639,5.297775835,-13.86082682,1.361688059,-16.78022875,-17.90210133,-4.998597665,-10.08083812,-1.310983067,0.806617766,-15.62301651,2.265579888,-3.513620859,-5.159674244,-11.26449371,-1.962883589,-8.574125877,-2.709503311,abhogi
233,Sanjay Subrahmanyan - Manasunilpa-4,0.041919839,0.244248917,2807.500452,2173.151077,4802.787625,0.173184516,-339.4172983,68.79769053,-14.06635445,-1.634058739,-19.13694138,-4.060483007,-16.98913638,-21.19253391,-9.696268416,-12.29147349,-1.610744095,2.217719787,-14.29295601,-0.273729411,-0.899240351,-5.147977577,-12.44054301,-2.918918231,-8.600745037,-0.117345913,abhogi
234,Sanjay Subrahmanyan - Manasunilpa-5,0.04059688,0.257355033,3096.790536,2207.076647,5395.917372,0.187594104,-339.7967011,48.46791468,-21.64381722,-8.200835581,-28.65243327,-2.880764074,-23.3872897,-22.05535056,-8.745298003,-8.345617288,2.66175449,0.39675022,-21.44951303,1.301558286,-4.037571192,-12.24493663,-13.66393484,-1.088960353,-7.199073,9.905853932,abhogi
235,Sanjay Subrahmanyan - Manasunilpa-6,0.046924174,0.249684657,2084.425377,2000.078546,4007.717433,0.100282084,-315.4306668,91.55914144,-18.84882819,2.094031691,-27.45516472,6.078626992,-18.06554516,-28.63804566,-11.51022712,-15.68484862,-3.499334891,4.081546904,-16.42775716,-4.422467765,0.661597392,-3.040898706,-13.12875569,-0.995967826,-12.24739396,1.255122294,abhogi
236,Sanjay Subrahmanyan - Manasunilpa-7,0.006853024,0.334411764,4062.665586,2171.021471,6066.57165,0.333126104,-642.0709526,30.99038464,1.32870122,2.671863537,0.665139398,7.922669002,-3.031690328,-6.243205168,-6.10451844,-1.795340185,0.810664615,-0.28996906,-5.066136781,-0.639332971,-0.729019627,3.524328388,-3.9622588,-0.099091184,-4.085241711,0.47444414,abhogi
237,Sanjay Subrahmanyan - Manasunilpa-8,0.005230195,0.176630898,3962.561817,1389.410624,5033.369564,0.340092426,-611.3957539,-10.75314532,-5.573630486,4.85345429,-17.05335489,4.205597152,2.020225898,-8.899221757,0.836270373,-5.043528281,-6.254420668,8.089363121,0.964517089,7.778792384,4.026433845,-2.109805637,0.182811408,-1.476976494,-1.440723761,2.779575187,abhogi
238,Sanjay Subrahmanyan - Manasunilpa-9,0.077929981,0.228796934,2184.008018,2165.256309,4490.806178,0.091578055,-268.9660892,59.70970734,-26.37222402,2.758387195,-35.69231702,-9.984280999,-40.54630217,-42.73098,-10.73039928,-29.22427523,-7.213180364,10.12562758,-33.31827739,0.511935052,-2.107676345,-11.44542234,-22.76044999,-4.985804544,-11.08477503,4.893434918,abhogi
239,Sanjay Subrahmanyan - Manasunilpa-10,0.031481236,0.235933744,2892.849914,1909.602427,4601.955506,0.185684062,-436.9742971,42.64015765,1.186956165,19.13278596,-14.76795383,-3.455494255,-13.74629416,-26.62219584,-14.37426253,-23.6142371,-8.272759218,6.272249441,-16.20749694,-3.721153395,0.388581281,-0.226655179,-7.536889485,-3.813579521,-6.322045185,-2.239994619,abhogi
240,Kunnakkudi M Balamuralikrishna - Viriboni-1,0.012693521,0.334643862,3999.985233,2326.559374,6249.395544,0.326860457,-500.5664396,27.25439754,-2.95021147,8.983427262,-2.42733788,4.168487451,-8.307496506,-10.9555768,-7.480728665,-4.283409349,-2.826601763,-2.739340943,-4.58976118,-3.667781701,-4.088239582,-2.542915354,-8.849636652,-3.661802427,-4.453027181,-3.714674934,bhairavi
241,Kunnakkudi M Balamuralikrishna - Viriboni-2,0.02502162,0.232885084,1794.199219,1840.690553,3344.404777,0.088192588,-417.6461585,102.6197159,-7.636161324,8.263319266,3.94544643,5.259196872,-13.56231942,-32.87813016,-26.69928698,-2.393242141,-5.87867424,-4.213513589,-0.696625869,-8.658072115,-3.569438036,5.249748225,-17.22456479,-3.7441148,-2.295748903,-4.931100267,bhairavi
242,Kunnakkudi M Balamuralikrishna - Viriboni-3,0.030261913,0.240914183,1560.219025,1917.298467,3184.64741,0.057928221,-410.9214233,101.8737139,4.361660127,36.14267286,11.77591152,-11.17324454,-5.450107843,-20.18886774,-30.11992716,-10.76990005,-12.22948864,-4.548573986,-0.977183981,-7.159845646,-7.538077513,6.033873285,-16.8697181,-3.511137687,-5.602224843,-2.911586379,bhairavi
243,Kunnakkudi M Balamuralikrishna - Viriboni-4,0.051871449,0.242918897,1231.170514,1652.188273,2321.627628,0.045337972,-323.1512984,131.1976393,-5.895579717,26.1414706,11.2623388,-21.29102001,-9.732654951,-22.95022392,-32.65650679,-15.82223628,-22.1928029,-12.13830252,3.577816878,-12.15968869,-13.44331547,4.616665569,-15.98048463,-9.053313284,-3.598754946,-6.339441746,bhairavi
244,Kunnakkudi M Balamuralikrishna - Viriboni-5,0.057912171,0.271823198,1187.701339,1435.741852,2151.070326,0.050605136,-285.9473503,150.9029821,-29.37441694,19.14363948,4.149188189,-21.238786,-20.0900779,-19.37006339,-28.00595588,-21.5862769,-13.54362735,-13.2200222,-1.129930339,-13.25818086,-6.961243337,2.077838644,-18.42801047,-6.382174873,1.310789693,-9.411271117,bhairavi
245,Kunnakkudi M Balamuralikrishna - Viriboni-6,0.073418215,0.26989515,1591.566989,1695.561051,3042.231604,0.070721039,-231.2586908,118.1317323,-39.93742717,5.470177567,-11.65781377,-20.80206489,-37.63794422,-24.35094724,-18.05253942,-14.58264962,-9.14620377,-9.134576957,-7.434267915,-10.36432377,-2.859101879,-2.200221063,-24.31976406,-2.46562289,0.732278279,-6.94402949,bhairavi
246,Kunnakkudi M Balamuralikrishna - Viriboni-7,0.069011509,0.259618374,1586.686043,1753.002239,2969.932041,0.066163999,-248.72214,112.440466,-33.04706022,22.34953762,4.7620645,-16.35881217,-37.24471612,-25.2481412,-20.22318586,-14.66900367,-8.481717902,-9.493040969,-1.816030196,-7.826024288,-1.443175335,-0.707117017,-17.68550801,-0.974666052,-2.507486238,-5.81424582,bhairavi
247,Kunnakkudi M Balamuralikrishna - Viriboni-8,0.035569347,0.250062632,1743.065131,1630.820951,3094.647954,0.097546273,-440.6421926,102.2712541,-1.543556599,20.43714187,0.991744621,-13.98716713,-4.413576043,-10.53502461,-24.00812201,-15.00420302,-13.79564338,-0.078457367,2.334839586,-11.08016039,-1.525847608,3.894171255,-11.13755717,-0.518976081,3.548032509,-4.885813783,bhairavi
248,Kunnakkudi M Balamuralikrishna - Viriboni-9,0.07678736,0.270723035,1351.549676,1562.855215,2493.776587,0.057868131,-241.1039321,137.3221319,-34.48233516,21.5219038,7.249461001,-15.70275536,-30.45602625,-26.65944545,-22.01158012,-14.7711168,-13.89283874,-6.70892692,0.704487769,-10.44373877,-1.408102201,-1.173804249,-16.14642932,-2.228846912,1.337540004,-4.460273045,bhairavi
249,Kunnakkudi M Balamuralikrishna - Viriboni-10,0.084273443,0.252574633,1583.281485,1738.341661,2992.915236,0.06742892,-241.3852546,109.4621461,-27.68619989,20.02881656,-9.512204198,-16.9759616,-29.26783756,-19.55678378,-19.30110298,-21.36080536,-13.2600443,-2.774618039,-4.244853538,-13.36178411,0.475099596,-1.128564585,-11.80376583,-0.528595029,-0.168585731,-3.533463781,bhairavi
250,K.V. Narayanaswami - Keechu Keechu Endru-1,0.042169984,0.308890566,2295.329853,1694.882561,4023.142339,0.173009536,-419.5493698,75.5926983,-43.43303834,24.2383388,-5.225387957,-16.91707787,-18.11324855,-12.39834669,-4.628290787,-9.632635894,-3.908006272,-12.91470764,-4.79906576,-4.532753793,-9.362028361,-12.08546875,-11.74274029,-1.243966124,-8.520109023,-6.796356467,bhairavi
251,K.V. Narayanaswami - Keechu Keechu Endru-2,0.054186132,0.290781119,2024.681724,1354.331033,3446.504159,0.149062213,-323.6376258,95.85887069,-75.25555806,26.63800298,-13.43940154,-39.42146297,-29.81505216,-16.92674611,-1.835886542,-10.26517393,-7.067130855,-14.34532306,-9.424383353,-4.948714016,-11.31873992,-19.52366437,-11.76460257,-2.590098672,-15.60748995,-6.145079998,bhairavi
252,K.V. Narayanaswami - Keechu Keechu Endru-3,0.049391598,0.276106075,1949.825542,1367.508623,3326.729884,0.13964617,-353.9009646,104.3867127,-79.44874989,28.45059227,-10.31398796,-31.79392405,-29.33392975,-21.65260954,-5.503982637,-11.64845975,-4.150955879,-17.25766624,-13.52307176,-1.597779997,-9.287738841,-22.29474908,-12.92304031,-3.809689091,-17.21694215,-5.891250095,bhairavi
253,K.V. Narayanaswami - Keechu Keechu Endru-4,0.058557216,0.261602297,2790.579368,1649.133102,4500.714451,0.24914324,-353.6418741,67.36422286,-73.52797387,13.26158542,-21.84669822,-25.38518443,-15.05884414,-18.50288586,-3.982833545,-2.923026527,-0.817633739,-15.48725189,-10.58659354,-1.843155775,-8.385683423,-17.76198095,-10.24003966,-3.079012714,-13.73925481,-7.473828951,bhairavi
254,K.V. Narayanaswami - Keechu Keechu Endru-5,0.071320809,0.251550302,2129.358493,1415.251577,3639.161328,0.160761689,-319.5410384,75.77377997,-86.70271864,11.27774045,-27.24410399,-31.33760664,-19.21723805,-22.89960558,-7.470922272,-4.472352912,0.190636673,-18.98995743,-13.10268527,-0.298823507,-12.58676789,-19.56914597,-10.18686517,-6.193536581,-14.70448857,-7.24913811,bhairavi
255,K.V. Narayanaswami - Keechu Keechu Endru-6,0.047530804,0.248667581,1757.228405,1385.461612,3237.672089,0.11766142,-359.8132281,91.57183915,-78.42318985,29.05603434,-22.07500667,-29.75601977,-30.7164805,-27.62662433,1.045418615,-9.696279552,-12.6946019,-18.26189911,-9.644539793,-6.763417635,-13.8785671,-24.45249501,-13.1700459,0.392756384,-17.15271049,-7.001556436,bhairavi
256,K.V. Narayanaswami - Keechu Keechu Endru-7,7.92E-05,0.233770823,6573.196184,2852.964717,9575.70043,0.687057448,-870.8079685,-3.757657643,1.522585276,-0.501577252,0.211751719,0.409489336,-1.766536045,1.78204621,-0.031027997,-1.099489048,1.967785543,-2.267277235,2.535760748,-2.777078711,2.086881152,-1.168408857,0.06673148,1.552748223,-2.058131266,1.933980058,bhairavi
257,K.V. Narayanaswami - Keechu Keechu Endru-8,0.026594747,0.257002431,3431.138018,1985.34368,5515.791647,0.328632178,-471.6386252,56.47443292,-39.05196745,43.71564326,-0.685420673,-28.12154533,-16.17727541,-13.57196834,-12.76304829,-19.28964346,-11.29563535,-10.00119216,-8.38605466,-6.585138131,-2.137548443,-8.336761258,-13.08160745,-2.407808381,-10.64980293,-7.835626309,bhairavi
258,K.V. Narayanaswami - Keechu Keechu Endru-9,0.033328347,0.254591936,2590.938968,1587.055094,4198.032948,0.217522494,-435.2670901,60.71574549,-45.02308943,39.2919951,-8.950246615,-31.80158872,-20.983325,-14.92357456,-9.182559729,-17.33028918,-5.482848871,-8.362258551,-7.338641138,-1.017687945,-7.060018618,-13.09369681,-9.058663489,-4.479076132,-10.48391476,-4.018543769,bhairavi
259,K.V. Narayanaswami - Keechu Keechu Endru-10,0.063627347,0.264958008,1645.288311,1279.529572,3017.948418,0.101703089,-305.1639514,102.0859529,-74.33058242,38.0221611,-23.00042521,-41.78323109,-25.43927401,-30.81656182,-18.77989573,-20.08600611,-11.81527466,-13.78553936,-9.625633152,-9.372229984,-8.941076976,-15.5007351,-14.80282383,-1.858100477,-16.86221698,-8.99317514,bhairavi
260,Aruna Sairam - Balagopala-1,0.062586732,0.260636694,2024.278987,2038.365174,3776.835495,0.096527005,-292.415458,82.36154822,-27.41017862,-1.355620815,-28.5418285,-19.88120164,12.40842445,-22.69051458,-4.12908539,10.05880256,-22.73981302,1.077548615,-17.03468623,-3.000060376,-16.2834988,-9.240163036,-9.130122388,-3.924696421,-13.05526135,-4.197054269,bhairavi
261,Aruna Sairam - Balagopala-2,0.095776759,0.290018946,2107.901268,2050.577428,4012.042406,0.099297208,-204.8750326,84.38847051,-56.83514127,-18.45898546,-41.88441878,-21.7831586,17.80050981,-32.14736013,0.034579541,11.08346687,-28.7795684,-0.099636297,-20.74344509,0.641309802,-21.7904497,-7.879126671,-11.00379743,-4.03694868,-8.14610976,-0.71797524,bhairavi
262,Aruna Sairam - Balagopala-3,0.047836881,0.257657103,2162.572352,2145.900605,4018.6257,0.096998658,-297.41203,72.55453834,-40.21177302,8.1428534,-11.71717202,-41.01577773,-6.767681484,-24.71192006,-4.380467197,14.71787534,-28.81531025,3.210396382,-12.05794701,-3.461828865,-23.54208053,-9.82254889,-9.90148996,-10.67417394,-12.23785373,-7.538381574,bhairavi
263,Aruna Sairam - Balagopala-4,0.065578379,0.195301714,2779.260246,2323.480964,4993.069808,0.142422419,-363.6815818,-1.914590548,-31.51787578,6.015730732,-31.04648091,-19.49922039,-6.296278034,-21.37971082,-0.855190643,-10.14133872,-22.00630761,-6.509629705,-20.78990429,-3.445376411,-25.85944173,-2.071698764,4.845829534,18.96832866,28.50288332,25.00029052,bhairavi
264,Aruna Sairam - Balagopala-5,0.106744736,0.224617357,2306.337744,2254.136078,4457.831377,0.089093188,-228.2141011,43.73745929,-36.56694393,19.47062564,-24.31166964,-42.39519402,-15.57788835,-20.54900799,-8.969124002,-12.53394025,-21.23921009,1.955877471,-22.20026042,-1.331023247,-22.69045954,-5.77600199,-10.08876295,-9.119444949,3.639234675,6.018294174,bhairavi
265,Aruna Sairam - Balagopala-6,0.053562541,0.221327936,2118.10888,2104.504017,4028.900638,0.104709495,-375.4455001,43.25502282,-19.27336011,16.90104869,-8.424330261,-22.20114359,-12.14564611,-18.46226414,-4.648822713,-3.932728056,-20.02995075,-4.933712,-9.5923083,-6.265831777,-16.64849312,-7.598192608,-6.389793971,1.746415688,10.27155205,11.26512077,bhairavi
266,Aruna Sairam - Balagopala-7,0.090088539,0.233117107,2046.577529,2183.917874,4001.284138,0.083621943,-262.0263235,62.89975049,-40.39707687,-2.293277032,-22.72862161,-37.80211052,0.009148325,-27.07209976,-8.242487685,9.619130139,-28.05034536,2.279355948,-19.18082344,-8.268231177,-17.97286539,-12.0517711,-13.86804245,-9.077238671,-15.84098769,-6.898943116,bhairavi
267,Aruna Sairam - Balagopala-8,0.112740494,0.210666657,2359.283592,2178.919458,4363.331949,0.10274919,-265.298922,21.07408155,-55.57034521,-9.773218807,-30.72557604,-28.3713666,-5.887521448,-19.74250062,-6.340604054,-1.820128566,-26.29601137,-4.96555542,-23.02320927,-4.880215345,-20.02556065,-3.775237636,4.726585101,15.92928229,21.90632314,23.41089267,bhairavi
268,Aruna Sairam - Balagopala-9,0.043470901,0.207218163,2307.256927,1895.499079,3818.50191,0.145050899,-438.5828662,32.3365912,-8.138244737,9.829555716,-9.754768472,-22.93652447,-9.344197332,-10.78747428,-9.808448768,-5.220671807,-9.834319409,6.100825556,0.034331995,-1.570065626,-6.580224507,-8.089557193,-3.369518515,-3.597746718,-11.70365864,-7.73396825,bhairavi
269,Aruna Sairam - Balagopala-10,0.0316552,0.241978192,3531.55889,1998.660176,5475.000227,0.251351844,-507.3820103,6.798741446,-10.90455957,15.37207658,-13.7765042,-18.23623799,-6.968785932,-11.88429623,-4.264833843,-8.791146696,-6.518113795,2.179816476,-4.738484144,0.273235131,-5.1581312,-3.011675066,-6.252290005,-4.118304581,2.253726509,7.961118724,bhairavi
