,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
428,Nithyasree Mahadevan - Nambikettavar.mp3-9,0.057336729,0.274983617,2014.615709,1864.167577,3689.754232,0.117974376,-228.1964725,99.37016978,-45.16987002,21.17272882,-15.13888312,0.721044012,1.613847484,-14.76331256,-3.664379353,0.258870274,-6.670410997,1.359759675,-5.517244095,9.005457921,-8.887867836,10.72436791,-1.861473655,9.922568776,-5.119842879,-1.466488163,hindolam
429,Nithyasree Mahadevan - Nambikettavar.mp3-10,0.048662566,0.304638142,2098.943939,1893.457747,3903.189923,0.118762056,-217.8291386,99.47763611,-46.35571614,29.2090034,-17.89354408,-2.82948714,-2.726035885,-17.73479261,-7.616869768,-4.495236533,-9.130242586,3.38725891,-9.041564919,6.547097971,-11.80654844,8.233575455,-0.644156809,7.698243204,-4.62016271,5.020718115,hindolam
430,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-1,0.033614803,0.237602596,1634.060329,1752.517832,3161.505883,0.0812565,-349.59931,108.0004417,-37.81065416,22.12429358,-8.901272851,-7.461105465,0.143335164,-15.5501219,-8.365615236,3.037988205,-6.71240025,-10.17802626,-10.08692689,-3.21649458,-3.658477016,-2.1707714,-3.973828744,-0.555816649,-11.81628445,5.08253976,hindolam
431,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-2,0.068346605,0.217872657,1969.274804,1749.619351,3633.736361,0.098998646,-258.1868233,82.3557215,-66.0200926,17.48764811,-20.09992162,-14.89678973,1.348084048,-29.38341628,-0.789596158,3.522389697,-23.99707575,-7.549424169,-13.95056457,-3.605693734,-8.314520015,-0.035388642,0.625513771,17.09678585,-0.484652205,14.89192844,hindolam
432,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-3,0.05748976,0.239239132,1659.690332,1659.929074,3237.238758,0.068434582,-258.5692667,113.772228,-59.99887816,24.74871635,-16.08621231,-22.13653269,-4.72244385,-32.64924034,-0.608629344,4.164945164,-23.83925,-10.17465841,-14.94051246,-1.005630787,-14.8123928,-8.002769746,-4.045263635,5.538763677,-8.498338115,10.20444883,hindolam
433,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-4,0.047068488,0.227918347,1555.04841,1694.861385,3092.064636,0.057765335,-294.1481842,117.132386,-46.25684233,27.01353897,-12.22063167,-16.33856443,-3.978506342,-23.42780488,-4.851912246,2.445202783,-17.86712699,-12.28991264,-10.77000252,-3.601096138,-13.93317904,-4.436116309,-3.741386595,0.413189337,-12.6338187,4.697163689,hindolam
434,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-5,0.08266899,0.226266769,1850.972255,1952.032548,3701.510951,0.077431882,-210.7477632,106.7299654,-29.75339552,39.43217938,2.920238886,-8.929217398,9.514744285,-16.36064711,2.452139065,9.578667206,-10.47898237,0.150485605,-8.567640396,-0.228349903,-8.148270845,-4.73920301,-3.706989434,6.047124766,-7.294142146,12.81498552,hindolam
435,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-6,0.072880663,0.25198749,1629.488907,1906.718997,3399.671109,0.060378698,-227.101097,115.2473508,-23.21515437,43.48522005,5.900364053,-1.37372669,10.05979602,-11.86885879,2.661541072,4.80213309,-7.536296951,2.66606683,-4.221247435,2.344057954,-3.912264605,-1.998083871,-4.382446343,2.616150512,-9.76439866,9.961703781,hindolam
436,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-7,0.09671893,0.220077474,2107.63094,1982.024296,3980.359265,0.108385966,-186.2703158,87.52404028,-33.02379004,39.87634035,-1.463376339,-1.990161861,10.95788375,-9.331562459,4.79327686,13.37307395,-11.45390334,1.531412171,-8.544488368,-3.120449168,-8.77343729,0.384467759,-0.7464628,18.21277576,5.343864964,21.58938893,hindolam
437,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-8,0.087398745,0.246287757,1896.18089,1949.191982,3794.577055,0.083619676,-189.8022118,106.5465488,-30.7522181,39.16641753,-0.117311058,-4.864998426,8.979333509,-13.43417579,2.406514913,9.92317475,-10.72642754,0.630902233,-7.088641847,0.436656084,-5.578575061,-2.738335696,-1.356858306,9.624709051,-5.814907458,12.50809998,hindolam
438,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-9,0.091067351,0.240221574,1971.55935,2008.733675,3939.30118,0.08993483,-182.7892214,98.93177913,-29.5958263,36.34465528,-2.648034717,-0.275934846,8.660572232,-11.88779127,2.225260596,8.499893892,-10.70023219,0.10252228,-7.073034689,1.300471863,-4.475039113,0.747532692,-1.086253236,11.25346545,-3.829797272,12.93264834,hindolam
439,Ranjani Guruprasad - Thallanisadiru Kandya.mp3-10,0.076885022,0.238692323,1751.088611,1901.128953,3587.061643,0.073387689,-212.2602808,111.979877,-29.52946753,41.16081047,1.446117309,-2.37239966,9.174494383,-14.14781602,3.555485339,10.74838663,-8.840972859,1.26747092,-6.845411863,0.660395491,-6.749824761,-3.801346365,-4.859947163,3.574018305,-10.72044169,10.22152122,hindolam
440,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-1,0.173762903,0.250976002,1854.940158,1622.171281,3327.554879,0.107726484,-116.2726946,110.5800598,-66.92214665,36.71487973,-20.07972511,-12.12856912,-9.500194295,-4.409511569,-19.28657899,-7.177128282,-12.08759861,-7.667667502,-16.82124573,-11.45464644,-8.488984798,-2.07255385,0.413286938,-4.098692991,1.850888627,-2.185275127,hindolam
441,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-2,0.182430565,0.251187778,1947.039812,1649.392378,3483.253937,0.126208609,-115.6467736,100.0677966,-65.27235006,37.97958606,-18.63089398,-9.852189339,-5.076313671,-8.660365139,-18.46406474,-7.094219478,-13.54404243,-10.822128,-16.38365886,-16.48279951,-7.967388118,-2.775915865,-0.129308826,2.070925777,4.887595347,1.419769588,hindolam
442,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-3,0.18950747,0.231700056,2014.234342,1694.488636,3554.695172,0.12135074,-109.5442846,93.09317252,-64.26137659,33.75270485,-17.80202801,-10.83064869,-9.260133347,-11.00166707,-21.3490832,-14.31053192,-15.0184404,-9.615835595,-12.40704407,-10.29431337,-3.080841348,1.118972175,3.994589256,1.394021617,3.106940924,1.532696212,hindolam
443,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-4,0.172387451,0.237754455,2389.925967,1854.088244,4059.125455,0.168341386,-101.0887484,74.10335062,-56.83028811,30.73815219,-23.28337136,-5.436050247,-10.16639066,-5.262910079,-26.36123369,-7.232630464,-8.968206797,-3.59956849,-3.62977706,-8.321568099,-9.124077169,-6.056494567,-0.332400991,2.014446698,0.988300908,-3.825539604,hindolam
444,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-5,0.210769206,0.252149307,2058.45332,1831.385884,3749.66066,0.121100175,-79.79242671,93.71332039,-51.03813407,38.22600661,-11.92633025,-6.767425511,-10.19539997,-8.489309514,-17.64742858,-10.93735806,-13.4457781,-2.76012444,-11.36018949,-12.74136929,-5.168326013,-0.674850882,1.499896919,2.851715195,-5.311132868,1.063802789,hindolam
445,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-6,0.184865445,0.264857782,2348.442136,1945.781932,4065.050419,0.161830087,-79.7605991,79.38609102,-43.60842945,36.07453526,-9.637475954,-3.235160453,-14.0986129,-4.581124741,-21.03013709,-6.685379347,-4.796099068,3.477400797,1.571307459,-2.126937068,-8.9044916,-7.042214306,-2.071995818,5.865015306,-5.542554892,-3.059635362,hindolam
446,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-7,0.195060641,0.259062614,2225.04338,1918.187999,3941.734498,0.137207031,-79.3220626,83.44885129,-45.10673663,40.63921219,-6.034919801,-3.4784986,-13.96365648,-4.600755101,-19.60259922,-10.12535263,-8.838133949,0.075046713,-3.312046852,-4.895264162,-8.24149159,-5.429655281,1.288629153,2.790116035,-1.843966593,0.149268374,hindolam
447,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-8,0.153897449,0.268804903,2072.856424,1814.702982,3756.660617,0.12789454,-112.7265568,97.00101256,-46.92381302,41.88718536,-12.84175107,-4.763003239,-8.160286468,-8.254973786,-20.31485437,-6.941875111,-7.780185104,-7.133694251,-10.80126078,-8.525945168,-2.063089806,-0.170432416,1.851121088,0.55006414,1.270642709,2.747568517,hindolam
448,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-9,0.126026899,0.337735163,2074.788335,1946.79079,3890.284809,0.102834979,-97.6228371,102.4878504,-38.86106664,36.94451212,-6.483417326,-0.556406558,-17.65333916,-6.277574088,-11.42289517,4.793381491,-2.755186881,-0.902335146,-9.938490218,-6.230607043,-12.87744553,-5.222721222,-0.079037542,2.212890935,-9.050263308,-1.317977434,hindolam
449,M. S. Gopalakrishnan - Samaja Vara Gamana.mp3-10,0.139099315,0.362757564,2326.770965,2031.530498,4251.715957,0.131625054,-68.48406214,90.6655142,-39.17160327,38.54282163,-1.851247638,0.547846586,-21.33001988,-4.905483605,-7.024406514,6.750476352,-5.343328182,-1.568512154,-6.833637365,-2.236245504,-12.17542183,-4.909176738,-0.031536155,4.231144273,-9.680578781,-1.077579472,hindolam
450,Gayathri Venkataraghavan - Govardhana Girisham.mp3-1,0.065116234,0.244156424,2081.357277,2093.608482,4109.573516,0.094100482,-238.5017135,83.05028157,-28.91461313,29.5643691,-13.06888362,-13.07260214,-6.141423817,-7.740516995,-2.411623921,-2.240991232,-9.851939749,1.551388949,-11.14386252,1.346400458,-10.89112785,-3.781353506,5.795426739,2.805465948,4.210478883,7.397134313,hindolam
451,Gayathri Venkataraghavan - Govardhana Girisham.mp3-2,0.065116234,0.244156424,2081.357277,2093.608482,4109.573516,0.094100482,-238.5017135,83.05028157,-28.91461313,29.5643691,-13.06888362,-13.07260214,-6.141423817,-7.740516995,-2.411623921,-2.240991232,-9.851939749,1.551388949,-11.14386252,1.346400458,-10.89112785,-3.781353506,5.795426739,2.805465948,4.210478883,7.397134313,hindolam
452,Gayathri Venkataraghavan - Govardhana Girisham.mp3-3,0.071337745,0.251598089,2018.440517,2135.761966,4070.788217,0.087499228,-202.2469336,92.74273149,-24.39065836,25.99408512,-8.338376879,-1.488681048,-4.750710184,-7.861466661,-0.284208879,2.214634435,-5.547532911,1.814146892,-6.774166158,2.614884164,-8.663082341,-0.040447711,3.135979587,5.117257728,0.823605451,6.963262658,hindolam
453,Gayathri Venkataraghavan - Govardhana Girisham.mp3-4,0.082578912,0.244636427,1989.61328,2228.218939,4104.696629,0.084312469,-182.6394999,96.84113733,-20.24644595,26.06067413,0.009343665,2.74327159,1.381029747,-4.875559857,3.554874255,1.637226177,-1.876865921,5.367610764,-8.493175762,0.927353616,-11.56243359,-2.398474813,1.064220192,3.414639213,0.81005559,7.948688565,hindolam
454,Gayathri Venkataraghavan - Govardhana Girisham.mp3-5,0.076055937,0.234840815,2061.271664,2087.07876,4069.494523,0.092127285,-199.586551,88.8870544,-31.5921421,28.13051828,-7.554085085,-1.061365629,-2.572442889,-4.02207461,-1.086444927,0.74340893,-6.568384696,3.171627889,-5.542821781,1.802687229,-11.03766499,1.013653302,4.647679322,9.057176428,7.629092199,9.09916518,hindolam
455,Gayathri Venkataraghavan - Govardhana Girisham.mp3-6,0.082030557,0.309297899,1974.201233,2180.050835,4123.667976,0.087420485,-165.6817481,106.5305836,-19.22911267,20.64743088,-6.806663318,3.075381469,-2.745282721,-6.876146621,-1.603833189,2.017670932,-1.56157019,1.265380966,-10.16386529,3.141351748,-9.081883568,-2.644201219,-1.194347636,0.499219529,-3.405125337,3.379155227,hindolam
456,Gayathri Venkataraghavan - Govardhana Girisham.mp3-7,0.079814598,0.292580095,2127.127025,2271.777702,4449.398102,0.095842083,-180.632006,96.02382869,-15.75353192,24.73944757,-5.132279541,2.519254248,-3.673294246,-3.534795342,1.941485045,5.764949435,-1.79151139,3.194553109,-10.27148532,-1.078984032,-11.83290857,-2.665126702,0.290847817,0.108530051,-0.350162788,6.2313771,hindolam
457,Gayathri Venkataraghavan - Govardhana Girisham.mp3-8,0.079916298,0.28103483,1943.04283,2197.735393,4132.638726,0.07879354,-185.6283875,103.1878492,-15.49258497,23.65302753,-3.684705646,2.02043711,-4.925068603,-6.08924842,1.370015047,3.343645427,-2.614722434,2.769224367,-9.930832677,-0.188881479,-12.25934425,-3.410356091,0.271457726,0.046706076,-1.651412074,6.132842651,hindolam
458,Gayathri Venkataraghavan - Govardhana Girisham.mp3-9,0.065550931,0.28802728,2124.322178,2305.38292,4436.25689,0.098904938,-193.0631874,95.15174553,-14.43762292,22.96213889,-1.27760848,7.158312344,0.286219123,-0.541171255,2.272641961,5.02048564,-3.18339156,3.610275903,-5.691614382,0.777518612,-9.074958842,3.680455155,0.120399606,5.281181027,1.516230628,3.895836239,hindolam
459,Gayathri Venkataraghavan - Govardhana Girisham.mp3-10,0.072487928,0.302850866,2018.599515,2240.044711,4301.763737,0.087572181,-182.4991485,101.4719839,-16.38102889,22.39004649,-6.12991026,5.801044252,-2.90150685,-5.136210156,-1.193128197,2.126842522,-1.532646188,3.704527368,-6.05342238,1.208470026,-7.8149437,-0.682763424,-2.176597941,0.904099046,-3.305522327,3.745495271,hindolam
460,Dr. N. Ramani - Govardhana.mp3-1,0.021459408,0.194801776,1686.40558,1743.526537,2919.757345,0.104224615,-340.5833729,114.0137444,-37.33562841,27.17494725,-6.467883455,-10.7261911,-6.531137701,7.237649295,3.137310284,-1.602699757,-1.45477603,8.405557753,4.097696679,5.966353333,-4.270593057,-2.907802779,-0.225158177,1.503584245,-13.53023711,-3.640427301,hindolam
461,Dr. N. Ramani - Govardhana.mp3-2,0.024399726,0.230435812,1700.689553,1798.711726,2993.740231,0.101314958,-320.1774023,117.9204533,-36.24394115,25.70679169,-3.356488358,-10.38722663,-3.842563022,7.783001705,-2.256145406,-1.751430297,1.156616603,6.813730842,3.625497725,7.321777303,-1.05134842,1.778599008,-2.477800052,-2.101191948,-6.281688041,2.737287088,hindolam
462,Dr. N. Ramani - Govardhana.mp3-3,0.043860942,0.203483543,1628.129925,1640.600307,2789.199801,0.100710653,-292.9522708,119.9399415,-43.22532102,22.57740025,-6.511366601,-9.683818835,-6.901053767,1.828184019,-2.526135951,-4.543818356,1.492015792,8.767604967,7.051343973,7.074390079,-3.04151137,-0.402430873,-3.240977752,-1.773106552,-5.394030716,2.918274762,hindolam
463,Dr. N. Ramani - Govardhana.mp3-4,0.044190601,0.18963814,1624.88985,1639.447589,2764.733282,0.097723143,-291.3286303,117.8136593,-43.36014224,20.46114759,-7.888576797,-11.81984596,-8.922041651,2.93773461,0.032032594,-2.713443174,4.579860569,10.58463947,7.110212886,4.869727222,-5.092217287,-1.421576699,-2.917715897,-3.263757829,-6.989022331,-0.287758712,hindolam
464,Dr. N. Ramani - Govardhana.mp3-5,0.08684279,0.17444582,1680.073783,1483.330117,2834.382861,0.11037575,-268.3173968,109.3475536,-58.18419655,9.042411316,-13.77872839,8.024261516,13.95021361,7.706995184,-4.815366221,-10.30454143,-0.741061366,12.03677447,8.297982713,2.544804363,-2.736610637,2.82867856,-1.437952592,0.91476101,7.242946865,15.51262278,hindolam
465,Dr. N. Ramani - Govardhana.mp3-6,0.039368797,0.214242024,1563.7291,1571.874401,2655.950606,0.091197105,-304.4652548,125.0017703,-47.36389658,12.70055834,-11.28180757,-11.27593804,-3.176259557,1.590728174,-6.307895518,-4.692102989,4.077543995,9.440234766,13.2321745,13.34769258,3.972313786,3.447167403,-4.782362273,-1.518694755,1.614740105,4.528673308,hindolam
466,Dr. N. Ramani - Govardhana.mp3-7,0.030695174,0.178940256,1552.689349,1682.936337,2830.957882,0.064996206,-309.8919587,123.8335274,-42.83067638,27.07883453,-4.106190784,-11.2584239,-5.910283372,2.867438863,-7.76082168,-8.87786162,-5.265763449,0.679897428,1.698078787,5.729460466,2.846644262,11.20445866,6.121377524,12.78232278,8.684636243,5.069289116,hindolam
467,Dr. N. Ramani - Govardhana.mp3-8,0.037260968,0.278926493,1677.290897,1622.348587,2946.42385,0.104355756,-280.2567073,124.17729,-48.60098368,36.43292734,-4.96364852,-10.23297435,-6.256053834,4.78488289,-4.809251543,-8.776045503,-4.956804231,-2.002251322,-0.464238444,1.300826329,-3.756064977,-0.458467038,-4.493646306,1.497400326,2.225208053,6.299674106,hindolam
468,Dr. N. Ramani - Govardhana.mp3-9,0.102978721,0.249689459,1626.027528,1524.850743,3060.398161,0.107650521,-178.2309831,135.1189538,-52.26612035,39.92405765,-14.84933831,3.038444631,1.74124869,3.787049025,-6.958515031,-7.061413384,-4.124697275,0.828015615,2.815871637,0.149240481,-1.567662862,6.116494447,2.399248057,1.120345274,-0.440090679,2.763156531,hindolam
469,Dr. N. Ramani - Govardhana.mp3-10,0.133240506,0.188690589,1690.986349,1539.744028,3128.839414,0.099991459,-157.0245079,127.8570361,-54.32890877,41.45420981,-19.80529467,4.907973747,0.013040943,7.640358499,-5.533568897,-7.641538395,-7.123972423,0.696457443,0.256608275,1.182070097,0.608377829,7.190091025,3.444516665,6.605525291,2.233381807,3.390541499,hindolam
470,M. L. Vasanthakumari - Ma Ramanan.mp3-1,0.078708552,0.263419171,1559.734268,1551.334816,3234.355442,0.090583352,-259.1674712,127.5497159,-43.59282147,54.8903138,-1.406775589,7.943653492,17.90861862,-22.2546378,2.257960406,4.19001375,-7.490768795,-1.056059005,-6.889986471,-4.117807285,4.061250831,7.362445365,1.447059689,-1.644328856,-1.672507258,-6.934752499,hindolam
471,M. L. Vasanthakumari - Ma Ramanan.mp3-2,0.099346258,0.226686994,1527.129796,1505.353112,3105.039558,0.084233051,-224.0045105,134.8757429,-48.86341594,57.34296106,-1.28974352,5.668166211,13.73790102,-25.31981276,0.075215441,6.258516192,-7.448454619,-3.131900988,-4.725882808,-1.734041296,3.791613711,3.692473134,-0.643476989,0.517451717,-2.350271104,-7.721865204,hindolam
472,M. L. Vasanthakumari - Ma Ramanan.mp3-3,0.093569815,0.240425818,1545.875099,1517.591754,3145.922644,0.082942431,-222.5863884,131.6590672,-48.52732936,56.01369532,-1.478861896,2.975917361,12.76392701,-22.71082291,1.29252584,5.723296592,-8.734045194,-3.877625128,-3.799194597,-1.150194132,3.435759153,3.535863497,-1.632095524,-1.206704536,-2.738951532,-6.120671601,hindolam
473,M. L. Vasanthakumari - Ma Ramanan.mp3-4,0.106715456,0.236337519,1472.408688,1478.973033,2998.223537,0.074800757,-215.6741253,137.8828492,-48.82887462,53.06108686,-1.689422581,2.840518336,9.030803722,-24.23066718,2.148725562,4.834739187,-7.500104877,-5.273367652,-8.863934077,-1.489640163,3.090486291,0.911110457,-0.768289516,-0.061323387,-2.355049421,-5.229208383,hindolam
474,M. L. Vasanthakumari - Ma Ramanan.mp3-5,0.147470176,0.284216551,1350.548974,1315.601392,2512.601473,0.07314884,-175.5262497,158.9058142,-59.38277777,39.04856454,-14.14964987,-1.103369436,-6.287640458,-22.61006699,5.390601041,4.374171864,-9.212823924,-7.258400851,-9.040914913,-2.164650066,3.133874558,-2.972605046,-0.893108866,8.499433906,0.032667494,-2.400526659,hindolam
475,M. L. Vasanthakumari - Ma Ramanan.mp3-6,0.049751908,0.24619606,1883.086755,1652.207565,3770.960531,0.121496998,-254.6411766,122.3577986,-53.82819986,56.34018635,-15.9312838,8.56679986,19.14067142,-14.58465663,11.52918698,1.711838285,-13.24768198,2.761680812,-3.800151262,2.829743417,15.42608641,18.07140069,1.723464254,2.556227829,-2.623723677,-2.904118987,hindolam
476,M. L. Vasanthakumari - Ma Ramanan.mp3-7,0.109410055,0.291605128,1557.003027,1455.620099,3055.506524,0.100014134,-175.751396,146.7109103,-56.32569757,53.02844805,-5.653180975,1.752437545,2.381098016,-15.34514309,5.076093449,5.149682316,-9.454205648,0.566792686,-9.288408986,-4.342639672,7.495958753,-4.461272374,-6.150423011,4.711404199,-4.429312864,-2.51116957,hindolam
477,M. L. Vasanthakumari - Ma Ramanan.mp3-8,0.137844741,0.289853868,1371.307737,1347.113835,2656.025606,0.084115138,-154.5215695,162.6630017,-56.35457905,53.30620639,-3.389323858,1.157379023,-1.868521646,-14.15702108,4.823368019,2.320496938,-10.65910223,0.506827845,-6.32583505,-3.571373325,3.200572987,-3.598274982,-6.078902622,3.150612249,-0.84036655,1.693241505,hindolam
478,M. L. Vasanthakumari - Ma Ramanan.mp3-9,0.09813752,0.33486111,1565.675393,1539.239177,3354.071385,0.106566627,-185.8186889,149.5198791,-48.13665726,64.04752909,-12.13835706,7.148413519,14.24784302,-17.21838083,9.819094502,1.58812965,-14.95258961,-1.060927627,-3.119462521,-2.972459248,10.05718357,10.07704905,-4.233096782,-1.440498932,-1.386831222,-2.702407279,hindolam
479,M. L. Vasanthakumari - Ma Ramanan.mp3-10,0.111902267,0.311869787,1702.99234,1541.652165,3438.137543,0.128453872,-157.5422619,140.8576353,-51.87861715,60.77167963,-12.64167662,8.973372848,8.973529383,-15.70623656,7.972992271,1.934651214,-10.00939009,0.812891908,-0.209273734,-5.288848397,5.842042774,9.531114365,-5.32695776,-2.174637284,-0.444594736,-2.090105663,hindolam
480,Aruna Sairam - Ma Ramanan.mp3-1,0.081947692,0.247882132,1828.42135,1621.771215,3458.02909,0.105279787,-262.6371333,98.17244672,-54.21234987,32.1245453,-15.9551326,-12.30322914,6.94240037,-13.94597318,3.474711283,8.138368063,-9.216802741,-2.86861232,-9.068201063,10.04815825,-9.679153621,-7.355961618,-3.194925426,1.744400947,0.214919078,9.647482187,hindolam
481,Aruna Sairam - Ma Ramanan.mp3-2,0.097528487,0.235257718,1891.022265,1650.447002,3489.253901,0.103652434,-240.3105697,90.6065251,-59.77877512,27.16064202,-24.96825783,-11.53367044,8.464576873,-11.60186853,5.222964583,5.443332498,-8.192378489,-6.302410345,-12.37225796,10.6382842,-10.94917566,-6.41708027,-7.374229132,-0.287690238,7.786634561,20.62843873,hindolam
482,Aruna Sairam - Ma Ramanan.mp3-3,0.100643001,0.235033508,1883.804441,1690.177587,3573.228393,0.091547443,-205.8402018,96.15849078,-63.14189009,23.76010138,-27.71074208,-13.6510376,2.89902501,-14.59565841,5.590874731,5.544460052,-9.290591438,-4.300476975,-14.87977449,11.44885085,-14.02370931,-5.698814491,-10.98670447,1.21230537,4.497863557,15.50027341,hindolam
483,Aruna Sairam - Ma Ramanan.mp3-4,0.096555635,0.237350378,1813.673199,1669.886252,3453.429118,0.087694859,-209.5394987,104.9136223,-64.16361138,22.5979178,-25.71814274,-18.28614429,5.656403897,-20.13227535,9.72348872,5.736821654,-10.75981283,-4.464845429,-16.86517179,8.81525312,-14.68562884,-4.965012063,-8.6564763,4.237627404,0.59143324,13.87103407,hindolam
484,Aruna Sairam - Ma Ramanan.mp3-5,0.041203368,0.247127237,2692.030133,1872.181198,4341.940412,0.212871351,-287.8408702,52.08764536,-35.74830273,50.92207916,-12.84033755,-10.51541111,0.557524103,-1.150800859,-9.325236109,8.86858208,13.34718308,1.613769637,7.969422178,-0.705056744,-8.149386284,14.62017918,-1.161377136,9.415578865,-3.09028292,2.822958093,hindolam
485,Aruna Sairam - Ma Ramanan.mp3-6,0.095848128,0.272463354,1903.850377,1920.136915,3713.660877,0.086836965,-158.6196068,111.5757823,-37.33568937,37.43096427,-10.95135474,-14.79334817,0.266861943,-13.16329751,-0.500496753,5.360418016,-9.548369339,6.631440411,-10.82616507,6.387076422,-14.39976446,-0.834980795,-10.07612944,0.629186808,-8.289021668,0.781957678,hindolam
486,Aruna Sairam - Ma Ramanan.mp3-7,0.111900873,0.306424276,1864.630449,1943.854645,3617.103128,0.084877794,-128.7605243,116.9061868,-34.41202208,28.67019981,-10.2267824,-13.23625439,-1.500312631,-8.265737886,-1.066987663,7.484506049,-8.435991161,2.152468938,-9.366506813,5.000648914,-13.06722789,2.159996519,-9.151579499,1.026719449,-5.786462704,1.024611956,hindolam
487,Aruna Sairam - Ma Ramanan.mp3-8,0.052382324,0.297505897,1730.340844,1812.42874,3367.596303,0.088991903,-242.9039844,120.2546962,-33.08198683,36.1985446,-5.163538082,-7.958627337,3.115326913,-6.692296572,-0.79556256,11.11421325,-2.001011783,1.686118574,-4.750968532,4.92391999,-6.100709269,5.486701819,-2.673210107,6.346689475,-4.361376536,-3.501192204,hindolam
488,Aruna Sairam - Ma Ramanan.mp3-9,0.079947844,0.301490879,2268.223082,2053.66346,4124.433393,0.136016184,-153.8559611,92.23874135,-29.98770446,47.56896385,-4.438271002,-9.850895139,-10.13544083,0.109144793,-5.379110306,3.583338807,-1.405854034,-3.66267849,0.759019284,4.861943368,-4.748409742,12.2594577,-3.159402662,8.039311431,-0.918138507,-2.295184648,hindolam
489,Aruna Sairam - Ma Ramanan.mp3-10,0.093762383,0.324123639,2306.414429,2012.331812,4209.81621,0.149587909,-142.1446962,94.2703875,-35.77206858,39.77332969,-10.47387152,-10.03353854,-7.019681773,-3.000462371,-4.56032661,7.610269569,0.793514821,0.309737539,0.250895885,1.591859206,-10.78505885,5.278634771,-7.896953423,4.380280112,-5.553908182,-0.396082839,hindolam
490,O. S. Thyagarajan - Samajavaragamana.mp3-1,0.056601521,0.279104322,1498.017728,1947.874805,2837.999506,0.060237731,-274.337645,123.3327637,-10.6074327,7.544667998,2.432107055,-11.07598433,-3.087070754,-7.553443196,-19.10887267,3.305048319,1.376702742,5.547936085,-8.464401258,-6.326489555,-7.016381299,6.26652234,-10.75270609,5.828221411,-6.292962672,-2.944497453,hindolam
491,O. S. Thyagarajan - Samajavaragamana.mp3-2,0.099674098,0.312848977,1493.98638,1920.414264,2727.575173,0.059108486,-163.9151957,138.6068788,-17.64170314,8.793555748,3.288220693,-4.065830711,-6.288326211,-5.934700856,-12.03316463,1.947762417,-3.11685817,1.636295374,-7.451303421,-1.539654226,-10.61376249,5.407756173,-13.87318828,8.641624345,-7.532657083,-1.596213156,hindolam
492,O. S. Thyagarajan - Samajavaragamana.mp3-3,0.127981231,0.31131968,1637.652179,1894.050738,3065.639796,0.070648477,-127.6626693,129.1969877,-27.74356363,8.716960373,-7.226021146,-2.652203841,-11.61259493,-6.505597876,-5.906879014,2.538762849,-2.496799733,0.780689143,-9.613451472,-0.8152852,-8.627577239,3.176907049,-12.20540606,8.337942271,-5.09546283,-1.800245912,hindolam
493,O. S. Thyagarajan - Samajavaragamana.mp3-4,0.109756105,0.323548128,1551.769833,1917.955118,2883.149233,0.064080867,-144.8034012,132.3870549,-20.66776783,12.55686875,-0.086669616,0.979308787,-11.47363284,-6.530307539,-7.825477258,4.130262133,-1.029219763,3.47768291,-6.960222194,0.266851842,-7.304946853,4.051053079,-9.899994249,6.634328171,-7.011909153,-1.151519947,hindolam
494,O. S. Thyagarajan - Samajavaragamana.mp3-5,0.101991042,0.288517212,1569.546869,1833.651341,2940.190554,0.068166254,-164.9762385,129.7436715,-26.50014244,16.94564888,-3.066008211,-1.192650874,-8.929623601,-6.406437501,-13.71698207,-1.202804891,-4.04230965,0.633196635,-6.540809768,-0.626445084,-8.140237488,2.36317314,-11.22825532,7.772170577,-3.568041099,-1.618715288,hindolam
495,O. S. Thyagarajan - Samajavaragamana.mp3-6,0.090187132,0.316468473,1732.139605,1854.909216,3229.138807,0.082197916,-156.5183917,122.308549,-35.67954275,15.86597119,-4.126021466,4.011247286,-10.29010472,-5.249555226,-11.05653901,-5.823908129,-5.633213426,-0.325599071,-4.665160726,-0.228654337,-6.279320777,3.606303646,-7.690910469,6.537325377,-3.320509908,-0.26927565,hindolam
